src,in_src,out_src,dst,in_dst,out_dst,depth,bound,reachable,runtime
9672822,30,226,18454300,54,89,4,4,True,1235
11951117,8,88,2257233,30,132,3,4,True,133
5280863,76,80,14847870,11,117,2,2,False,8
42182606,139,109,1010987,140,130,1,1,False,4
9471628,6,124,10476179,7,101,2,2,False,7
1581108,20,118,23272110,1,81,1,1,False,4
1028366,908,298,44269899,4,101,2,2,False,9
33560566,20,97,2377662,243,83,1,1,False,4
4865156,62,85,33632675,81,105,4,4,True,850
11394365,54,121,460371,568,139,1,1,False,4
28809748,6,118,3075599,12,80,3,3,False,52
5546259,5,216,68493472,2,145,1,1,False,5
1633386,61,94,3545888,26,96,2,2,False,7
9791703,12,92,5101173,6,86,4,4,True,440
3233067,45,79,22896554,9,94,3,3,False,43
30470199,31,107,19130992,26,128,4,4,True,556
41601498,12,781,7297972,2,94,4,4,True,3037
1230837,33,77,3002535,58,126,1,1,False,4
60543938,13,102,553740,250,122,3,4,True,463
19361893,5,78,12727987,17,236,4,4,False,368
7455543,13,87,4240088,72,256,2,2,False,9
42466258,4,85,1164324,114,102,2,2,False,9
44436006,12,133,3106391,23,103,3,3,False,100
39093,76,168,8236693,64,122,4,4,True,891
930393,94,94,57382232,67,93,1,1,False,5
7847751,2,152,2174235,70,111,4,4,True,927
31598770,20,139,137985,154,91,4,4,True,1220
3863319,69,122,23740227,26,128,2,2,False,8
646742,146,85,53766673,3,103,1,1,False,4
5711929,26,99,1419413,39,104,3,3,False,153
1714232,236,201,46639355,17,519,2,2,False,9
24314335,72,171,395736,536,263,3,3,True,772
422212,49,138,56171779,9,87,4,4,False,476
2333854,81,127,23308535,11,197,1,1,False,4
36152137,15,105,51487,801,282,1,1,False,4
2335649,4,80,2187435,171,974,4,4,True,1133
25362631,11,88,5187609,45,139,1,1,False,5
912174,148,157,495483,31,111,4,4,True,832
51087679,9,82,316284,55,115,3,3,False,235
64032162,32,80,41334595,210,134,3,3,False,379
60880561,7,82,3360231,166,102,4,4,True,1021
31540716,45,83,7798547,16,80,1,1,False,4
8136461,21,91,40227233,5,103,4,4,False,361
14121997,4,168,14088031,3,95,3,3,False,19
26838377,16,128,87678,698,139,3,4,True,446
32458568,5,80,2975044,13,87,3,3,False,58
6945976,86,156,10290385,60,167,2,2,False,9
8371673,16,80,40963112,14,92,3,3,False,58
53807632,16,197,41626285,63,79,3,3,False,249
49676,298,220,49676285,221,300,1,1,False,5
215992,141,103,25501174,59,78,2,2,False,8
46979217,7,90,17691430,5,140,4,4,False,288
9917858,5,106,2162066,72,104,3,3,True,317
12309645,3,104,243871,450,109,1,1,False,4
2146685,43,83,48802450,18,99,1,1,False,4
57165593,8,86,308158,71,78,1,1,False,4
6817810,38,151,793974,93,135,3,4,True,370
249270,114,131,11865049,16,80,1,1,False,5
824416,20,87,46510596,29,105,4,4,True,447
29031955,2,221,261376,237,194,4,4,True,1899
199536,23,127,1487105,188,120,1,1,False,5
253156,895,168,984217,261,296,1,1,False,5
14607795,42,176,66441254,3,99,4,4,False,96
36265929,14,94,54672694,10,81,1,1,False,4
13667797,114,94,46444116,1,158,1,1,False,4
56461003,9,81,1650533,115,133,3,4,True,375
261058,412,100,15149488,36,136,2,2,False,8
74552,27,93,2064488,76,87,3,3,True,324
46444116,1,158,25046431,27,100,3,3,False,115
1887417,376,78,56750388,15,122,4,4,False,211
61543497,3,114,48607529,9,100,2,2,False,8
408236,1269,96,12878152,15,79,2,2,False,8
1621808,63,94,4967925,126,90,3,3,True,431
20754965,42,99,35760455,78,84,1,1,False,5
8444877,3,87,39404261,7,103,3,3,True,54
698315,90,110,315341,177,164,2,2,False,9
18952693,946,188,33900221,36,80,2,2,False,9
2357762,81,94,689948,86,82,1,1,False,4
1792876,163,87,42353558,22,79,1,1,False,4
27653365,38,234,60035664,13,107,4,4,True,1059
3758604,141,138,22705,2542,315,3,3,True,618
169214,747,276,20820449,51,96,1,1,False,5
43680793,88,110,5496238,145,85,4,4,True,1051
20148343,3827,217,34895270,17,398,2,2,False,9
12392167,50,165,256960,178,115,1,1,False,5
924347,238,130,36795140,69,157,4,4,True,885
1957097,244,244,261708,337,107,3,3,True,1161
3823492,107,201,573491,95,204,1,1,False,5
2849998,52,95,747788,24,91,4,4,True,577
32809554,2,124,50155194,65,77,4,4,True,894
18755723,50,100,1647452,81,84,3,3,True,433
25325576,56,278,319866,159,144,3,3,False,673
56374675,3,162,1445959,49,145,1,1,False,5
72874,363,173,45634001,29,85,1,1,False,5
66485997,3,88,7674832,23,150,1,1,False,5
54937403,31,165,3171480,109,122,2,2,False,9
341237,11,112,37095636,352,187,1,1,False,4
8728724,30,87,41091872,21,127,1,1,False,4
469794,484,223,350926,308,175,3,3,True,1006
59636913,2,102,32027004,177,167,1,1,False,5
37732462,50,96,62517366,1,100,3,3,False,13
894433,296,156,36552166,2,117,3,3,False,17
5133212,140,88,2015929,179,114,3,4,True,422
419100,44,110,56624294,6,91,4,4,False,561
49390027,110,112,37915877,3,189,2,2,False,8
37209310,14,166,3619168,34,160,3,3,False,141
192981,795,180,11264654,5,88,2,2,False,9
9613870,61,88,24901914,1,223,3,3,False,11
442208,13,315,1756528,48,90,3,3,False,193
44533,446,123,18993091,28,111,2,2,False,8
9447385,31,145,314477,217,103,4,4,True,1568
798896,54,110,22633362,18,158,3,3,False,85
28956186,35,110,6691616,1,146,2,2,False,8
9210011,2,293,33130723,41,85,2,2,False,9
49314133,22,183,425305,381,187,1,1,False,5
62968001,13,87,24685876,9,122,1,1,False,5
29489398,0,689,16897000,20,79,2,2,False,11
7801149,39,153,19774559,102,121,3,4,True,450
51350390,3,87,14962535,89,91,1,1,False,5
3492462,26,82,6069615,94,242,3,4,True,387
401133,311,183,12401488,66,79,3,3,False,267
8736036,17,179,340898,116,109,3,3,True,507
12162821,37,146,47733391,67,118,3,3,False,299
52369,656,157,7105098,35,77,1,1,False,5
19389202,191,126,469246,249,116,4,4,True,1628
65994472,22,139,1662934,66,119,2,2,False,9
728190,5,96,21872063,249,113,3,3,True,399
504866,105,130,589303,97,80,2,2,False,8
2249426,67,129,1838031,29,102,4,4,True,773
3195969,65,121,1421062,109,112,2,2,False,8
31429221,3,3629,24339791,36,120,3,3,False,173
3260842,16,77,21092544,25,92,3,3,True,133
25820352,23,127,192826,407,162,1,1,False,5
12847640,12,163,137673,122,92,1,1,False,5
12233235,132,201,7517532,35,120,3,3,False,164
1979735,115,432,48382968,14,302,1,1,False,6
1116644,143,105,8156282,13,111,4,4,False,428
19316574,15,92,13800613,63,168,2,2,False,8
4746964,71,85,726022,130,238,2,2,False,8
42594766,7,112,48449396,17,82,2,2,False,8
3253729,139,91,205868,1032,158,3,4,True,383
10376372,109,120,2248773,97,89,2,2,False,9
2322553,53,124,407177,535,209,3,4,True,618
368568,277,115,5722819,146,78,3,4,True,488
10309715,52,108,905811,178,185,1,1,False,4
77252,134,147,10933090,12,91,3,3,False,55
21776752,12,82,5015369,39,92,3,3,True,155
7839,121,166,35677321,47,111,2,2,False,9
11269704,21,93,797827,53,89,4,4,True,540
14343235,15,87,62776032,101,231,2,2,False,8
14986860,32,107,51322635,33,125,4,4,False,525
57923060,63,89,3679452,16,118,1,1,False,4
4038006,377,527,220548,1273,225,3,3,True,2844
42896644,269,151,5346482,65,82,3,3,False,275
10722190,75,118,547845,203,143,3,4,True,523
10925281,75,101,48966119,99,108,1,1,False,4
25057928,812,206,953214,379,121,3,3,True,1060
56878010,12,85,6455551,98,405,3,3,True,387
48602212,71,86,8861334,5,423,1,1,False,5
38870704,63,116,164050,402,380,1,1,False,5
1091175,72,97,57065222,2,266,3,4,True,44
5422752,582,234,4928028,13,78,2,2,False,9
52820521,27,77,5321761,59,108,3,3,False,273
11460266,4,102,1622036,22,135,2,2,False,8
375983,211,243,8694685,20,102,4,4,True,1227
16084457,10,107,256250,312,278,2,2,False,10
4507882,53,82,2892794,7,265,4,4,False,393
2323849,41,140,213359,29,78,1,1,False,5
2347641,5,109,603830,230,235,1,1,False,5
37812864,23,139,360262,62,257,4,4,True,961
31882782,33,84,9656636,70,88,4,4,True,653
47979031,140,98,4764977,134,125,4,4,True,1086
27614411,22,83,20754680,28,287,4,4,False,475
3288626,6,90,509523,307,102,3,3,False,411
4092969,177,194,52466397,35,116,3,3,False,144
50694369,3,285,541642,301,212,3,3,True,1805
55715203,24,90,742611,146,161,1,1,False,5
28244242,13,114,50879071,30,84,3,3,False,129
12847640,12,163,284376,684,147,3,4,True,847
532459,226,125,302017,27,169,4,4,False,635
1126161,57,80,39569,3853,311,3,4,True,365
36055391,1,155,23550558,858,116,3,4,True,472
8365468,127,83,764894,46,79,3,3,False,208
14620636,7,180,62503620,49,215,1,1,False,5
43983319,3,597,2905035,44,83,3,3,False,216
896485,222,147,369393,75,100,3,3,False,291
35967134,4,444,39480166,20,91,3,3,False,91
1066567,137,117,2903432,56,101,1,1,False,5
1755921,21,119,1560095,253,125,3,4,True,564
5974759,410,183,3593360,100,133,3,3,False,387
7922018,13,77,1301667,120,119,3,3,False,375
1107201,4,237,7939689,30,131,1,1,False,5
12602850,7,86,58985541,84,117,2,2,False,8
51929209,9,91,266649,28,98,4,4,True,522
10106382,27,126,4029282,17,249,1,1,False,5
95956,159,118,61299392,9,212,3,3,False,43
10859758,63,91,1409389,1284,285,3,3,True,405
226564,214,136,49207469,3,143,2,2,False,8
330604,115,95,17742964,37,225,3,3,True,401
9774316,86,78,870353,9,126,2,2,False,8
37505351,3,78,26872,127,79,3,3,True,366
14160554,6,82,5947820,153,237,3,3,False,378
5513230,8,80,15224216,0,105,1,1,False,4
11125158,67,108,57869448,33,116,4,4,True,674
4421340,7,120,305567,315,164,3,3,True,493
12351122,65,242,9331834,92,175,3,4,True,456
1754380,140,237,26994,44466,996,1,1,True,6
154987,332,164,2189889,49,84,2,2,False,9
15988903,55,90,567350,234,168,4,4,True,1553
67845153,6,173,2177734,21,90,2,2,False,9
52556605,5,83,86571,453,109,1,1,False,4
48697181,6,126,57382232,67,93,4,4,True,789
1176026,12,84,368647,77,104,4,4,True,724
46328532,7,121,20134780,373,381,2,2,False,10
920354,124,151,625628,21,130,4,4,False,523
149283,503,272,981111,108,126,2,2,False,10
23500147,3,93,15040883,18,93,2,2,False,7
597727,212,770,57258550,2,506,2,2,False,11
31523,1057,257,10906694,8,203,1,1,False,5
1457110,59,120,5561576,65,88,3,3,False,264
12904833,31,431,262426,615,161,4,4,True,3009
57820136,40,119,32191,397,325,3,4,True,494
13831337,45,98,225169,176,90,3,4,True,449
24591029,3,182,63106505,0,96,2,2,False,8
29264346,51,93,848130,2483,225,1,1,False,4
561734,45,80,3594811,32,77,4,4,False,483
39676945,4,95,42458222,46,113,3,3,False,184
25930825,42,245,6118105,70,210,3,3,True,738
16825937,23,86,57371131,200,143,4,4,True,1286
7479677,4,246,43677721,9,81,4,4,False,174
988494,201,153,1344615,31,77,2,2,False,8
93636,112,86,298178,568,386,1,1,False,4
37316105,1,78,4592301,11,98,4,4,True,163
1667718,171,121,55850093,8,108,1,1,False,4
1723182,151,109,1273558,54,83,3,3,False,248
12963249,61,78,64945305,42,104,1,1,False,5
60043136,14,90,2232719,35,143,2,2,False,7
534533,291,114,484853,42,900,3,4,True,296
53659543,192,171,3161205,29,110,4,4,True,940
11108710,78,85,3298784,175,278,3,4,True,380
28700420,37,235,3261504,64,102,2,2,False,9
15460790,30,81,43829061,101,163,3,4,True,332
2787013,50,88,17121438,36,91,4,4,True,542
210539,63,89,57904710,72,111,1,1,False,4
1845521,175,89,3094906,46,97,3,3,False,182
22952554,251,218,25339108,1,83,2,2,False,9
14665670,3,79,2161777,56,105,1,1,False,4
2170376,38,78,2651979,39,101,1,1,False,5
6344727,35,81,265768,131,155,4,4,True,1031
8069267,13,103,1405428,318,99,1,1,False,5
4963836,19,84,3696886,183,80,2,2,False,10
267187,303,235,60648638,7,132,1,1,False,6
4417449,113,112,22112840,7445,335,1,1,False,5
965011,350,129,45619810,9,82,2,2,False,9
4230882,212,148,639816,23,84,1,1,False,6
3281317,67,101,20078474,28,202,4,4,True,566
770846,456,109,479109,2331,207,3,4,True,460
85482,28,167,37524560,26,90,2,2,False,10
275673,66,91,378173,237,143,2,2,True,10
4266427,49,102,3730186,19,82,4,4,True,519
10853688,116,145,67892766,21,200,4,4,True,574
32925639,6,115,52593812,19,81,2,2,False,9
22153833,14,90,4379841,237,149,3,3,False,422
12030273,55,204,10928090,22,197,3,3,False,94
67831566,19,89,3338747,258,293,4,4,True,1509
4545827,26,83,2031887,514,197,1,1,False,5
2504227,83,82,1934361,145,141,4,4,True,941
11700586,13,133,63611802,0,83,2,2,False,8
333766,39,99,807979,90,101,2,2,False,8
58106,233,159,49459454,20,95,2,2,False,8
89516,2635,175,863924,3,108,1,1,False,5
63470371,17,87,865346,452,294,2,2,False,9
5808331,59,118,44133828,0,184,3,3,False,7
18365305,59,82,3726529,250,93,3,3,False,360
16019916,19,82,15927716,41,89,2,3,True,8
1406500,502,444,6666995,9,767,3,3,False,52
27875,540,303,33105,96,204,1,1,False,6
2444787,180,99,461408,23,117,2,2,False,8
2121913,149,124,31733077,4,163,3,3,False,22
14628800,87,123,4806928,84,185,1,1,False,4
472055,144,131,1425503,79,140,2,2,False,8
24094055,2,130,7283164,17,285,4,4,True,584
18551471,11,113,11717262,62,92,1,1,False,5
10378124,27,106,58333931,5,88,1,1,False,4
178286,42,148,57217518,1,133,4,4,True,122
22176473,7,171,36564679,37,78,3,3,False,166
41239455,33,222,44261327,0,243,4,4,False,10
49799,311,144,32497,2631,154,2,2,False,19
10992656,20,131,7381773,40,108,3,3,False,166
42506709,2,186,6819705,81,123,3,3,False,348
932560,32,98,3366756,135,103,3,4,True,463
25932017,18,138,19825330,1,120,3,3,False,12
26183155,2,174,2760505,211,169,2,2,False,9
117311,749,252,852381,61,192,3,4,True,350
15644644,127,169,32081575,63,82,1,1,False,5
96871,333,246,6772880,54,80,2,2,False,10
63880710,4,106,32486646,3,90,3,3,False,20
49937434,77,78,1824234,198,310,1,1,False,5
24591755,10,96,57998314,4,123,2,2,False,7
25926494,69,85,37575328,55,116,2,2,False,8
1449035,69,81,14315887,35,199,1,1,False,5
165062,67,91,13905683,538,382,4,4,True,2451
3401329,134,88,680998,47,154,2,2,False,8
300279,259,341,67686441,8,103,1,1,False,5
6179889,59,83,62312396,5,507,4,4,False,201
43884224,141,185,6682102,62,115,2,2,False,9
9580155,8,91,6032086,34,90,4,4,True,502
30631884,5,125,2309002,105,107,3,3,False,411
407478,295,181,23973562,11,114,3,3,False,49
2877290,161,139,16732826,31,113,3,4,True,134
293482,17,115,96194,206,160,3,3,False,477
4862609,51,113,32257786,71,99,3,3,False,271
24484686,124,140,25977705,29,111,3,3,False,134
57242455,8,231,598657,19,228,2,2,False,9
21888587,127,90,848735,36,86,3,3,False,153
24589,20,343,6191052,6,159,4,4,True,775
32733299,21,119,100099,357,135,3,4,True,471
3701905,252,237,1733337,14,419,4,4,True,1135
42016542,71,118,1313761,95,87,4,4,True,883
636043,63,86,92982,495,131,3,4,True,385
46308107,44,135,644856,76,84,2,2,False,8
1593874,62,136,65218271,1,117,2,2,False,8
2068765,74,90,1216618,14,99,2,2,False,8
170825,105,95,18670273,551,143,3,3,True,384
7076862,54,94,1248472,24,99,2,2,False,7
5881472,12,88,38840679,173,82,3,4,True,381
34080012,11,102,12352195,220,265,2,2,False,10
52305665,3,106,49968919,76,104,3,3,False,348
44723150,48,210,41882499,59,86,3,3,False,253
11012081,43,90,38160276,4,117,1,1,False,4
690868,76,85,40646609,24,153,3,3,False,98
3431459,58,93,768407,239,128,2,2,False,9
126145,349,88,764810,194,323,2,2,False,9
211386,728,150,68001151,6,160,2,2,False,8
100385,393,194,1582694,1643,93,3,4,True,826
10254911,644,250,36910974,7,375,4,4,True,1096
49207113,19,82,372261,166,81,3,3,True,388
37983257,228,131,5236930,81,108,3,3,False,408
4161636,113,97,313155,129,149,1,1,False,4
4450803,236,120,3169120,279,99,2,2,False,9
5763687,141,123,47024312,3,109,2,2,False,8
8607350,51,103,29803004,53,109,3,3,False,244
973700,41,99,5736464,17,95,1,1,False,5
18237768,66,105,2976257,108,77,3,3,False,428
878898,65,147,1958969,100,128,3,3,False,423
33113545,11,95,3732647,97,182,2,2,False,8
24746422,1,129,4589979,117,85,3,3,False,502
965824,52,81,174128,87,130,2,2,False,8
63699291,1,236,1310632,136,249,1,1,False,3
4065034,248,99,1584982,89,153,3,3,False,241
3844669,51,100,1647241,153,138,4,4,True,1052
44978346,17,104,40397428,57,220,1,1,False,5
55506347,76,81,6728942,82,90,2,2,False,8
42260711,11,96,1844977,125,124,4,4,True,942
33535140,423,214,20301344,38,128,3,3,False,153
56242124,6,90,19854812,14,288,1,1,False,4
387412,113,78,57438884,6,88,3,3,False,30
25660774,39,89,1098649,19,114,4,4,True,469
30683,1592,622,403237,578,156,1,1,False,7
38151224,26,658,36948106,36,105,2,2,False,7
4689328,362,183,22304544,404,495,2,2,False,10
24672,872,157,28730644,336,268,3,3,True,691
1898803,15,114,13920327,45,117,3,3,False,113
27232411,0,206,2140162,133,83,3,3,False,523
46397702,27,94,6757242,54,309,3,3,False,216
3741868,22,83,20355654,388,156,3,4,True,293
11619238,9,106,4592184,55,83,2,2,False,8
31652380,2,89,22752984,3,261,4,4,True,70
1667240,110,82,10404779,66,95,3,3,False,271
1949682,115,122,464474,28,113,2,2,False,9
90760,74,98,7664952,17,81,3,3,False,129
361085,85,112,10824062,87,240,1,1,False,4
1058599,126,112,81303,180,97,2,2,False,9
34894538,17,151,36216846,5,87,1,1,False,4
2131234,141,153,580673,185,157,2,2,False,9
19028451,26,110,188987,176,177,2,2,False,9
3797414,24,127,51460464,13,243,1,1,False,5
639226,69,154,168498,101,117,1,1,False,5
47341349,44,213,1058552,100,97,2,2,False,8
3224882,57,92,301584,71,89,2,2,False,8
6319754,86,88,412729,419,136,1,1,False,5
838991,68,95,45310,68,106,3,3,False,292
44693318,59,216,38754745,10,105,2,2,False,9
27836357,11,142,43075379,173,284,2,2,False,9
16669584,1,306,53635,1157,127,2,2,False,13
64369832,0,129,42784237,4,137,1,1,False,5
27985864,30,152,23085189,8,109,4,4,False,43
33355795,29,81,52472163,11,121,1,1,False,4
179849,198,90,61286849,10,138,1,1,False,4
35723752,4738,211,6286802,31,91,2,2,False,8
35907710,75,83,176296,571,107,1,1,False,4
1977810,41,212,522804,6,143,4,4,False,498
57229660,1,126,2403826,34,110,3,3,False,41
8586548,20,91,44137388,54,90,3,3,False,220
20928570,59,96,6934047,595,149,1,1,False,4
609535,1232,108,2817215,787,159,1,1,False,5
401079,1129,265,8456955,81,109,4,4,True,1412
2667217,16,224,35256368,4,173,3,4,True,38
128348,127,179,25478628,12,77,4,4,True,809
18336099,8,344,15497901,68,149,4,4,True,1843
612549,242,158,369392,101,126,3,3,False,400
7772273,99,119,33552800,34,95,1,1,False,5
3583632,45,154,26444,1778,338,3,3,True,619
6719591,50,101,21024227,22,118,1,1,False,5
7179276,7,162,8320819,29,84,1,1,False,4
4462031,172,208,743896,10,605,2,2,False,7
5324533,70,86,850160,80,171,3,3,False,335
59173927,51,80,644119,70,88,3,3,False,285
50004288,2,95,19174073,11,116,3,3,False,55
46912831,51,104,24107,981,192,1,1,False,5
15732309,13,288,16279226,5,243,2,2,False,9
6985327,3,170,3639332,41,148,3,3,False,166
1130329,48,82,5031808,25,166,3,3,True,194
5926399,83,133,429902,55,89,2,2,False,9
41385,103,80,68311434,2,86,4,4,False,58
369392,101,126,906751,221,126,1,1,False,4
41935324,33,120,82966,165,268,3,4,True,585
21283233,63,89,116919,398,163,2,2,False,10
62004824,1,100,16135522,1,344,4,4,True,420
95961,179,120,11250,10506,402,3,4,True,555
1896973,542,102,7010963,41,117,1,1,False,4
38480751,20,130,42833737,27,90,1,1,False,4
12568109,32,90,71417,264,175,1,1,False,4
3413928,44,170,29735026,26,92,2,2,False,8
1133724,263,233,17704695,40,285,4,4,True,1158
148118,1216,202,627039,35,86,1,1,False,5
15720763,53,79,145450,333,191,3,4,True,438
3055420,68,178,7714096,11,99,3,3,False,54
139426,132,81,4049529,44,104,4,4,True,531
59130871,19,79,12722838,16,79,3,3,False,80
1462893,91,107,1787056,240,122,1,1,False,5
393940,50,96,8643335,44,78,2,2,False,8
1060484,199,122,1412580,6,85,2,2,False,7
2364664,68,113,1670887,160,265,3,4,True,508
14674037,6,328,29887770,75,100,2,2,False,9
10740366,8,214,5255448,335,100,3,3,False,964
4206415,31,101,43112118,6,83,1,1,False,5
27557065,14,184,1908145,137,87,1,1,False,5
1709231,143,87,12895326,13,103,4,4,True,470
